id,genre,track_name,artist_name,danceability,valence,energy,tempo,loudness,speechiness,instrumentalness
3RHZzTT1RhYV6zicKUc4FM,emo,20 Dollar Nose Bleed,Fall Out Boy,0.418,0.602,0.986,175.347,-7.916,0.0387,0.907
2JGfAzStXQ1VEo6H4l6rSR,emo,Hit Or Miss,New Found Glory,0.402,0.626,0.914,196.505,-5.534,0.0459,0
4KacUpvbA3Mfo05gttTjhN,emo,Fat Lip,Sum 41,0.373,0.617,0.954,168.13,-9.198,0.032,0
4rFLB0HAYhmAoYa3apcszU,emo,Calling All Cars,Senses Fail,0.261,0.156,0.992,180.153,-5.209,0.0657,0
5AcWLXw3J6XVC9Ba6SNB0u,emo,Young And Aspiring,Underoath,0.52,0.421,0.644,98.264,-8.158,0.0279,0
3dxCV6LSF1eGsRa4RZIriP,emo,I Will Play My Game Beneath the Spin Light,Brand New,0.804,0.9,0.832,111.023,-3.939,0.0519,0
2wcDfk3TfQg3Jv8gEoTim7,emo,I Just Wanna Live,Good Charlotte,0.426,0.611,0.962,163.192,-5.377,0.125,0.00115
55gQmusWTwyBuLdUjTPzUd,emo,Dressed To Kill,New Found Glory,0.508,0.587,0.907,104.997,-3.833,0.184,0
0l2p5mDOP3czJ2FpD6zWie,emo,Just One Yesterday,Fall Out Boy,0.391,0.2,0.338,114.61,-4.195,0.076,6.22e-05
5YHrjGt5rOediEkSj3RIby,emo,The Brilliant Dance,Dashboard Confessional,0.571,0.694,0.951,161.029,-8.485,0.051,0.00106
4TQbgJRIdLpV56SbHUSeNH,emo,Pens and Needles,Hawthorne Heights,0.324,0.867,0.953,152.166,-6.021,0.36,0.000414
6XcLwcebkNhwn8kbXd76wX,emo,Boxcar,Jawbreaker,0.521,0.25,0.702,127.976,-7.555,0.0366,0.000699
1MaqkdFNIKPdpQGDzme5ss,emo,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,0.267,0.247,0.863,131.819,-6.545,0.0488,0
0ntevstXQoNDIZkslinqdy,emo,Head Club,Taking Back Sunday,0.441,0.76,0.75,172.089,-3.058,0.0561,1.52e-06
26TpDCzZwjrYUZkua2X6HF,emo,The (Shipped) Gold Standard,Fall Out Boy,0.537,0.4,0.953,93.006,-3.475,0.236,0
2Z7Q9xBlQvzsJ0AAUyKr7J,emo,Fast Times at Clairemont High,Pierce The Veil,0.416,0.286,0.741,160.515,-4.587,0.101,1.12e-05
5PZ2cqh9Yem2g6cTSOLllz,emo,Pain,Three Days Grace,0.3,0.59,0.929,147.116,-5.279,0.0395,0
58KPPL1AdLHMvR2O2PZejr,emo,Jesus of Suburbia,Green Day,0.513,0.328,0.725,99.556,-5.898,0.0459,7.74e-06
4UIc9NoUsdWcIRQ6ZXb1GP,emo,"If You Wanted A Song Written About You, All You Had To Do Was Ask",Mayday Parade,0.419,0.445,0.932,169.881,-5.534,0.0313,2.58e-05
47IWLfIKOKhFnz1FUEUIkE,emo,A Boy Brushed Red Living In Black And White,Underoath,0.303,0.239,0.635,124.34,-3.203,0.208,0
1nQ1vHnWc6ndXRNFgpiTRG,emo,Grendel,Sunny Day Real Estate,0.212,0.308,0.853,85.212,-3.126,0.0795,0
2OOM9QIzL3xwS0ODsjxUV4,emo,You Know How I Do,Taking Back Sunday,0.487,0.335,0.397,109.455,-6.86,0.133,0
02H4EQLCz3LgWPqWsfmGwx,emo,A Picture Postcard,The Promise Ring,0.334,0.0965,0.104,171.349,-4.841,0.0692,0.00625
1ndeTSZvZlxz0JgMc7xx9w,emo,Smother Me,The Used,0.583,0.4,0.922,101.989,-8.808,0.0294,0.00123
1CRVvwUopaV42bAEvoh194,emo,I've Got All This Ringing In My Ears And None On My Fingers,Fall Out Boy,0.375,0.377,0.718,90.33,-3.378,0.14,4.85e-06
2AYVWgzONiK48x79u1h9dv,emo,Paris in Flames,Thursday,0.553,0.432,0.837,140.495,-6.822,0.0423,7.75e-06
48O6kz322Dzu1R6Al5147q,emo,MakeDamnSure,Taking Back Sunday,0.294,0.196,0.457,147.572,-9.554,0.0313,4.88e-06
1PCyY0PpQiHYyctoWGylzx,emo,Welcome To Bangkok,Brand New,0.398,0.433,0.954,157.766,-14.105,0.0406,0.493
1hWrl3T1kIH5b9zRHLfCOn,emo,What's My Age Again?,blink-182,0.653,0.198,0.818,174.984,-15.946,0.0328,0.024
3iDK8BAaBUatPR84gdfa9g,emo,Such Great Heights,The Postal Service,0.421,0.491,0.858,173.255,-4.47,0.0352,0
714Lw0m2SmCEhKSPw0Dn8J,emo,Welcome to My Life,Simple Plan,0.394,0.623,0.799,156.977,-8.872,0.0329,0.00342
1Ch83C1vMNtToZV15nCwDP,emo,Lady In A Blue Dress,Senses Fail,0.482,0.223,0.963,140.047,-14.545,0.0676,0
5hNeatT8kKThMjqGNi9SZk,emo,Blood on My Hands,The Used,0.463,0.621,0.901,163.966,-7.339,0.0387,0.000546
7AXqlgTPnuf4P2Vx57Pqdh,emo,Five Minutes to Midnight,Boys Like Girls,0.258,0.132,0.735,150.049,-8.939,0.0373,0.000182
2DGFNAg4pTPLFKPeQRbGDZ,emo,What It Is To Burn - New Version,Finch,0.292,0.266,0.739,120.249,-13.275,0.028,0.016
49GZ8otSl2kHXT7Bc1Q6s0,emo,Artificial Light,Rainer Maria,0.467,0.561,0.888,163.014,-11.861,0.0264,0.433
7tCnwq0Fy85y1tWktmXQ7u,emo,Miracle,Paramore,0.384,0.0347,0.651,100.578,-13.065,0.0518,0.0523
74HsNf2R9s09gpib6m9nbz,emo,Do You Know Who You Are?,Texas Is The Reason,0.502,0.34,0.872,140.222,-8.033,0.0397,0.25
47K0lbxqZlW1Z6DAmdz0gO,emo,"If You Don't, Don't",Jimmy Eat World,0.238,0.111,0.265,76.902,-5.722,0.0434,7.45e-05
3YiM2jGwWrWRxyTTllIuhd,emo,My Immortal,Evanescence,0.459,0.593,0.891,94.978,-13.052,0.0306,0.00331
5npLaLy3K064QvAXE6nu7B,emo,You Are So Beautiful,Escape the Fate,0.584,0.44,0.536,126.996,-9.731,0.0311,0.0218
6J7cSyvSCnPwv3vqHchEfL,emo,If It Means a Lot to You,A Day To Remember,0.409,0.336,0.847,117.935,-14.469,0.0364,0
1lldOhIq1tf0XyQUBWDeOc,emo,Letters To You,Finch,0.165,0.0696,0.837,102.392,-12.928,0.0524,1.84e-06
068y76RWvyvUHPGKyDSOQh,emo,The Sadness Will Never End,Bring Me The Horizon,0.511,0.539,0.95,151.943,-11.351,0.0281,0.00568
49nmsafpkJp2lDj9b4jkxh,emo,The Mighty Fall,Fall Out Boy,0.492,0.391,0.95,110.027,-9.251,0.0306,0.000335
4geHi4niVBx4lQ4Nku1Q3t,emo,Afterlife,Avenged Sevenfold,0.379,0.169,0.29,166.467,-13.002,0.0266,0.000895
4RL77hMWUq35NYnPLXBpih,emo,Skinny Love,Birdy,0.381,0.336,0.95,128.923,-2.852,0.0674,0.000113
06Y6xeHfKLRoMFmmK7tKkl,emo,Sorry You're Not a Winner,Enter Shikari,0.523,0.223,0.754,111.409,-17.438,0.0431,0.0184
5lJVCbb4sgnCX4BRC0XMh3,emo,Never Will Come For Us,Braid,0.557,0.765,0.614,149.887,-17.111,0.0354,0.0319
3w9Uhk2xmkm1qxRjVjPRwC,emo,Cars & Calories,Saves The Day,0.536,0.565,0.925,141.945,-11.782,0.0354,0.0351
3yI2yqaK2QfQouc84mBYv9,emo,Postcards and Polaroids,Sleeping With Sirens,0.445,0.504,0.885,105.533,-3.528,0.0365,0
7KKsPPzVSJuRfV4C4GPaml,emo,Pick Up The Phone,Falling In Reverse,0.376,0.436,0.981,184.014,-8.965,0.0352,2.98e-05
0YCWBXBNFGlDDlqB2bKyPD,emo,Sweet Blasphemy,Black Veil Brides,0.508,0.463,0.821,75.057,-7.496,0.0299,0
1MrNveiYvWyKNAMiqn8xS8,emo,Thunder,Boys Like Girls,0.585,0.427,0.776,77.987,-10.942,0.0394,0
5xEM5hIgJ1jjgcEBfpkt2F,emo,Complicated,Avril Lavigne,0.498,0.403,0.828,148.132,-9.973,0.05,0
3Zi1kQ55uBPJPeobTVwKMV,emo,Am I Missing,Dashboard Confessional,0.417,0.413,0.99,175.977,-9.701,0.0356,4.3e-05
3ikf8zLuO1MACbNFfDvJ12,emo,Do It Now Remember It Later,Sleeping With Sirens,0.465,0.569,0.896,181.014,-12.495,0.0392,0
18HtrVceFUqG9aukMZN2et,emo,"Dear Maria, Count Me In",All Time Low,0.395,0.563,0.917,169.088,-3.122,0.0938,0.000356
5KCPpfk3qfw2Gd9DRMCq8Y,emo,I'd Do Anything,Simple Plan,0.468,0.13,0.876,135.062,-10.106,0.0307,0.000217
1JBa9B1iA4yNVpJ5wVGrZH,emo,From Yesterday,Thirty Seconds To Mars,0.443,0.239,0.415,122.522,-3.631,0.107,0.826
7qTq5Oo8GJOQmL1XUYOSe5,emo,Chinatown,Jets To Brazil,0.213,0.28,0.927,162.109,-12.784,0.0294,0.208
2UHsGTwOU7P3vFo6bQytlX,emo,Tears Don't Fall,Bullet For My Valentine,0.54,0.386,0.556,123.361,-8.211,0.0359,0
2LI5vZrnjTHDsxAln9HS1L,folk,Paranoia in B Major,The Avett Brothers,0.386,0.245,0.475,96.03,-10.058,0.0425,0.877
1q0H9MKAG0Sh6tXrkEZKtc,folk,You´re Going Back,The Tallest Man On Earth,0.608,0.633,0.296,92.903,-14.521,0.0616,0.000658
2l80IeUjtxF3etATjI8nPu,folk,One Hundred Million Years,M. Ward,0.625,0.318,0.246,123.543,-10.02,0.0379,2.95e-05
4BSO2gPSFdjz2ZKc9OTh0N,folk,Hannah,Ray LaMontagne,0.52,0.357,0.833,90.033,-8.388,0.0305,0
09mIPrN6IFVWZU8Ik67FVT,folk,The Brightest Lights,King Charles,0.543,0.43,0.534,150.221,-6.289,0.0285,0.000305
1AnyjGWJuh3PdDZJA0UrOp,folk,Half Moon,Blind Pilot,0.39,0.584,0.31,177.515,-16.368,0.028,0.000211
3RkQ3UwOyPqpIiIvGVewuU,folk,Mr. Tambourine Man,Bob Dylan,0.221,0.373,0.61,156.836,-5.166,0.0315,0.231
51MFsMimXpHaKMwBsfzvfI,folk,Magpie,Beth Orton,0.552,0.503,0.726,107.746,-20.522,0.17,0.272
7IJlk42gDKt5dfSSLwtEsp,folk,Chinese Translation,M. Ward,0.368,0.336,0.345,153.824,-7.236,0.0603,0.136
4BBFEhlXWJhNvQYT8Ozqq9,folk,I Will Be Blessed,Ben Howard,0.725,0.452,0.465,118.144,-11.173,0.0447,0.752
1lotrtooYW4upr1W8lybYq,folk,Dirty Loverstuff,Fanuelle,0.881,0.902,0.368,92.167,-14.184,0.0309,9.42e-05
5kQsUWBEJrY6bjSqrbC6iw,folk,Teeth In The Grass,Iron & Wine,0.528,0.49,0.86,123.12,-9.089,0.044,0.917
44DnIGEvTlhDkGv3xLSDcp,folk,Wide Eyes,Local Natives,0.481,0.566,0.655,141.613,-11.475,0.0456,8.85e-06
6VA5AChKN7OM15ggRGkFNj,folk,Pretty Girl From Chile,The Avett Brothers,0.461,0.0956,0.31,109.133,-14.274,0.032,0.00139
4CwcvWeCi2rFcLPIJCOwXw,folk,Long Nights,Eddie Vedder,0.522,0.134,0.358,109.974,-12.494,0.0489,7.11e-06
4YvAKcZ1BN4XsxkzL1Bo0w,folk,Sheets,Damien Jurado,0.564,0.557,0.348,93.335,-15.326,0.0321,7.73e-05
1jZjUYRpAIx8ekhTrVraJi,folk,Homeward Bound,Simon & Garfunkel,0.514,0.437,0.289,153.742,-6.936,0.0253,0.0477
3AkxSspcYOvhWTkaMvqyaD,folk,Volcano,Damien Rice,0.571,0.37,0.491,96.028,-9.966,0.0268,1.63e-06
4umhPewaA1F5OKUwv3GhMR,folk,Like the Dawn,The Oh Hellos,0.391,0.344,0.45,121.946,-8.079,0.0313,0.000393
3RVupqMb1zXl8FNG9TlWBZ,folk,Mykonos,Fleet Foxes,0.739,0.502,0.443,95.538,-8.48,0.0992,0
01nW6MdZU2KYjkYovWpjq6,folk,The Story I Heard,Blind Pilot,0.598,0.429,0.751,147.97,-9.889,0.0325,0.00901
68WOyfQIsI6sVCcQaCITsZ,folk,Worn Down By Time,Marcus Foster,0.562,0.331,0.191,116.111,-6.86,0.0541,0.216
7EiQMYuqJVyw90GXUoOCmY,folk,Needle In The Hay,Elliott Smith,0.514,0.0966,0.149,106.789,-3.201,0.0607,0
37NFyj4HRAEwWWiCczDgk4,folk,The Road,Mirel Wagner,0.49,0.204,0.196,124.612,-9.179,0.0285,0.000785
33BoJJrV065a1mfPpWOLi6,folk,Time To Think,Sean Rowe,0.602,0.617,0.746,118.026,-13.063,0.0274,0
1Dq7TUIkdtsqJ65fxiIn6i,folk,Volunteers,Megafaun,0.494,0.161,0.194,135.753,-7.477,0.0715,1.74e-05
4Q6Kuze3wNMQRjamyBjHUR,folk,Rivers and Roads,The Head And The Heart,0.591,0.454,0.411,153.616,-8.273,0.0292,0.0017
6ARq4svx1Ns0Xvnhei9kpw,folk,The Weight of Lies,The Avett Brothers,0.369,0.409,0.597,142.613,-11.643,0.0417,0.00479
4biFbr9E6ZFNuahWoVOvXl,folk,The Cave,Mumford & Sons,0.576,0.751,0.727,173.854,-2.82,0.0966,0.00401
6k9DUKMJpWvu6eFG3O64Lg,folk,Subterranean Homesick Blues,Bob Dylan,0.701,0.719,0.358,138.136,-12.193,0.0326,0.00312
3KXfNe9MHKc3nU4xm0lfzM,folk,Make This Leap,The Hunts,0.598,0.59,0.562,81.979,-11.546,0.048,0
0EKEO3DVLXItrn9JOHXscN,folk,L.I.F.E.G.O.E.S.O.N.,Various Artists,0.459,0.0448,0.995,110.103,-9.03,0.0548,4.14e-06
794UwsvX6V2PdSVXR2AK9S,folk,Grey Sublime Archon,Eluveitie,0.391,0.108,0.475,133.443,-21.048,0.0401,0.000278
6ICYs37HPIzaqKyJf8kqFN,folk,Not With Haste,Mumford & Sons,0.318,0.349,0.978,179.984,-10.644,0.028,0.913
6kaZeR7uCIOU5DcJg2xup6,folk,Blut im Auge,Various Artists,0.59,0.6,0.476,68.161,-16.09,0.0362,0.246
3FZp9Dzst1a9cnVJuxxtvH,folk,Reunite,Isbells,0.621,0.634,0.403,145.523,-20.218,0.044,0.953
359krpyCKcFF8SFvqWES9L,folk,Wagon Wheel,Old Crow Medicine Show,0.563,0.954,0.843,175.178,-4.327,0.0531,0
1g2UL7riBjzjPVt24ESoFs,folk,No Parties,Fergus & Geronimo,0.445,0.629,0.486,93.019,-10.565,0.0356,0.00208
01cY7Cc7t5zPB64uj8NGxz,folk,The Boxer,Simon & Garfunkel,0.254,0.303,0.349,170.214,-6.808,0.039,1.83e-06
4qoD4IJbbir3hsAu4IowiG,folk,Devil's Backbone,The Civil Wars,0.673,0.231,0.592,121.949,-8.053,0.0518,0.679
1tpSOLApZSgDaFqYHIeQl9,folk,Come Away,Sons Of The East,0.488,0.304,0.51,134.775,-3.858,0.176,0
4ygP2GX8MbCufiYz77XZtl,folk,And It Spread,The Avett Brothers,0.558,0.455,0.177,85.887,-4.701,0.0456,1.27e-06
0oYo06FRCBtrE3kWrDcsDF,folk,I Hope That I Don't Fall In Love With You,Tom Waits,0.653,0.586,0.806,121.974,-9.776,0.0314,4.85e-06
6kP86yatwpAYPc5uwa4smK,folk,Summerlong,Xylos,0.598,0.203,0.358,90.634,-6.874,0.0407,7.54e-06
0XS4cNqj1UKkzzUqpqpzLg,folk,Child,Edward Sharpe & The Magnetic Zeros,0.687,0.925,0.663,90.008,-7.366,0.0315,1.18e-06
5nDYaDVTKp1SYW3sgFrdO1,folk,Hustle,Tunng,0.746,0.674,0.614,151.979,-5.935,0.0865,0
0fE1NThblS3w2eVu13XY31,folk,Against The Grain,Hudson and Troop,0.597,0.259,0.304,134.537,-6.098,0.0245,4.68e-06
29cjJmloO5C0t6Ak3bNLTv,folk,Winter Trees,The Staves,0.58,0.392,0.396,74.353,-4.055,0.0403,0
6SV5EFvPvEcHrNtuy5z0Pg,folk,Dearest Foresaken,Iron & Wine,0.448,0.24,0.431,173.728,-9.893,0.0385,0
5Vo0yC87CpnOd7F0R78E51,folk,All the Little Lights,Passenger,0.54,0.32,0.253,171.949,-6.542,0.0387,0
01NSrsQkOZ3PgRcGLGrOT5,folk,Winter Song,The Head And The Heart,0.639,0.526,0.431,144.048,-6.822,0.0726,0
2UgZeV435iztRTLrUeOrtk,folk,The Weight,The Band,0.346,0.116,0.139,136.168,-8.656,0.115,1.87e-05
5GZEeowhvSieFDiR8fQ2im,folk,9 Crimes,Damien Rice,0.68,0.97,0.896,137.601,-8.784,0.0472,1.79e-05
5GAsM7OSHbADUNk78HXXnM,folk,The Diaz Brothers,The Mountain Goats,0.52,0.507,0.384,80.399,-7.612,0.0351,0.00123
0MthmAzuR8ymZlODd7pH8X,folk,What You're Thinking (feat. Josh Pyke),Passenger,0.495,0.23,0.434,82.16,-10.112,0.0364,0
0YOOXnCJihgyluizqhAcrz,folk,Fare Thee Well (Dink's Song),Inside Llewyn Davis,0.592,0.565,0.637,159.701,-8.493,0.0311,3.07e-06
53Pgsvu3qSYO2aXt5J2vcL,folk,Lego House,Ed Sheeran,0.496,0.507,0.531,119.159,-5.593,0.0295,1.49e-06
3gqP2hxwgi6mb8FhtEe4zU,folk,The Wolves,Ben Howard,0.403,0.554,0.582,173.275,-10.925,0.0316,0.000483
3yREcJtetxQZWj71yVb1k1,folk,Rise,Eddie Vedder,0.442,0.362,0.959,90.012,-6.805,0.0494,0
3wSEEwkoXYrk21eDi6nDFe,folk,Slanias Song,Eluveitie,0.47,0.764,0.392,144.332,-7.052,0.0388,0
5C06WBrvAK5QRxLR8NBheU,folk,Dark Autumn Hour,Frontier Ruckus,0.568,0.721,0.308,85.917,-9.421,0.0393,0
5AhDb4oM6f4YmHPXW123Fg,folk,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",Various Artists,0.479,0.716,0.8,115.98,-6.156,0.0492,0
3aX6cwaJg97tqhNG0ErHpO,folk,The Traveling Song,The Avett Brothers,0.405,0.356,0.443,107.378,-3.302,0.247,0
5a6OBh51Ps7HSrI3D0YnBp,folk,Sim Sala Bim,Fleet Foxes,0.366,0.0668,0.301,159.101,-4.866,0.064,0
60VMAtQ7lv05jq5M476S1p,folk,Ghosts That We Knew,Mumford & Sons,0.431,0.234,0.992,107.096,-5.422,0.0253,1.09e-06
3dWiQw70t6eooKuRtCWsL1,folk,Inis Mona,Various Artists,0.554,0.664,0.285,89.017,-7.67,0.0418,0
60i7EJiLEZtxp48pAhoJ2G,folk,Fit Against the Country,Horse Feathers,0.463,0.75,0.368,141.974,-9.796,0.0476,1.5e-05
3LHg768dEKqJKht2uPTlVR,folk,Ghosts,Laura Marling,0.595,0.331,0.265,112.508,-9.948,0.0445,0.00556
2dX60dP0pYSbXh9fttIPdd,folk,When We Fall In,Sean Hayes,0.402,0.307,0.102,132.248,-5.148,0.0547,0
50LqU2nhdE3fmWOuqOjpjz,folk,Suzanne,Leonard Cohen,0.61,0.552,0.275,94.088,-11.566,0.0364,0
7vcuTZAFyu0Z5dgMRLR0h0,folk,Such Great Heights,Iron & Wine,0.568,0.333,0.28,120.046,-4.676,0.0308,0
2mVthwgmeNFIcxkTZIzvyD,folk,All Wash Out,Edward Sharpe & The Magnetic Zeros,0.384,0.166,0.18,156.908,-5.574,0.0393,1.21e-06
6IN5LJsJQNPwzkytnTtrJC,folk,The Violet Hour,The Civil Wars,0.494,0.627,0.836,142.56,-7.221,0.031,0
2UODQhPzz51lssoMPOlfy5,folk,Don't Carry It All,The Decemberists,0.568,0.119,0.284,77.63,-7.413,0.0338,0
3Z6EToPzjTPI7kLM3Cm3Ng,folk,For You,Am Ende eines viel zu kurzen Tages (Original Soundtrack),0.655,0.64,0.944,93.29,-4.367,0.0406,1.21e-05
3Ze0CVM1SFTlKLnNPmMmC2,forro,Fui Clonado,Banda Garota Safada,0.637,0.96,0.812,103.199,-7.947,0.0631,0.00535
2VMw4fKhDyigIb3HeRAtgX,forro,Feira De Mangaio,Forro In The Dark,0.787,0.956,0.918,175.879,-6.465,0.0445,5.11e-05
31HJZsz8kGih7gBEPCozWk,forro,A Aranha e o Tucano,Bonde do Forró,0.815,0.854,0.847,96.115,-9.863,0.0384,0
3f1QqppYm063HKd6fQoqdU,forro,Se Prepare Pra Sofrer - Live,Cavaleiros do Forró,0.621,0.504,0.455,109.393,-5.349,0.0334,4e-06
7L761Ok75CmntUKv47dxTD,forro,Andando Na Noite,Raiz Do Sana,0.681,0.746,0.55,80.227,-8.364,0.0307,0
3C6riHowFU9ucIOAWGf9hN,forro,Sem Você Eu Nada Sou,Trio Nordestino,0.681,0.728,0.642,153.07,-4.173,0.0799,0
4EYhhpGs52bBQlaWxbpZWJ,forro,Anunciação / Tropicana (Morena Tropicana) - Medley,Forroçacana,0.77,0.89,0.85,97.995,-4.148,0.0387,0
3N3JNcD0Jr5GZNMfhe01f3,forro,Cachaça Eu Te Amo,Bonde do Forró,0.567,0.715,0.636,83.029,-7.733,0.0332,0
0H8o0qRBuInTu07VS18NTI,forro,Lilith,Menina do Céu,0.668,0.74,0.83,133.03,-6.01,0.0443,0
0EXhgSK7WhHFDWLLcta3Xx,forro,Homem Perfeito (El Hombre Perfecto) (Ao Vivo),Banda Calypso,0.715,0.959,0.792,112.036,-10.327,0.049,0
4HmnZinloLPBLLaReQhROO,forro,Fede Mas É Gostoso,Various Artists,0.596,0.785,0.783,102.402,-6.895,0.0318,0
6PflYAuLChOhW4iX8rSffJ,forro,Liga Pra Mim,Banda Magníficos,0.473,0.367,0.804,169.941,-6.917,0.038,4.2e-06
3bQ8NliFntlyDV8ywFpzx6,forro,Chega de Sofrer,Limão Com Mel,0.662,0.954,0.598,89.946,-3.121,0.0413,0
0OwJ13Uw93AC6wg8CgSOAj,forro,Espiral,Raiz Do Sana,0.502,0.67,0.717,118.085,-6.506,0.028,0
6MAom7UZcwDceJp0rNF9tb,forro,Forró Lunar,Alceu Valença,0.697,0.967,0.71,82.125,-5.269,0.0518,0
0oGbLhLanc7oZt7ggbvqk0,forro,De Mala e Cuia,Trio Virgulino,0.634,0.967,0.81,104.03,-7.842,0.0263,0
2AGHTt3jRoO3mh6DMHuHdS,forro,Sete Meninas,Dominguinhos,0.709,0.613,0.609,98.011,-9.005,0.0945,2.85e-05
2FT8msBBwok2NvwneARlib,forro,Eu Só Quero Um Xodó,Bicho de Pé,0.543,0.853,0.672,168.182,-6.359,0.0356,0
3doAsqVGWqbFeZI4oQjkg3,forro,Pot Pourri: Lindo Lago do Amor / Lembrança de Um Beijo,Menina do Céu,0.757,0.581,0.373,102.039,-6.716,0.104,0
1AHI2mv2kA94l9LtME7hdf,forro,Amor Dos Amantes,Raiz Do Sana,0.536,0.835,0.594,173.019,-8.148,0.0407,0
7pFs41TxlwDJANPMCsEYSe,forro,Petrolina-Juazeiro/ Lembrança de um Beijo,Baião D4 / Rastapé,0.649,0.864,0.823,91.988,-11.842,0.0332,6.51e-05
6qOvmZvGH2zBxj4pZeagnG,forro,É Linda Nossa História,Calcinha Preta,0.68,0.977,0.722,78.978,-4.353,0.0755,1.62e-06
0FocHEEVl1kosouczziGWA,forro,Pássaro Bacurau,Jackson Do Pandeiro,0.691,0.864,0.877,87.997,-7.527,0.0357,0
4dMyKNzIZqh1k0qN9lTUFO,forro,Sem Graça Sem Jeito,Forró do Muido,0.672,0.856,0.917,170.03,-8.08,0.0353,0
6LcpHIIT2MlZunAFmrHiPD,forro,Minha Mulher Não Deixa Não / Minha Mulher Não Manda Em Mim,Various Artists,0.777,0.708,0.777,140.845,-8.701,0.0468,0
2fpuIX78vsLq4lMlOA9RVv,forro,Simbora Beber,Various Artists,0.758,0.893,0.699,104.02,-10.82,0.0385,0
1UqgBDKxhFOYjlyJEE301m,forro,Viver em Paz,Menina do Céu,0.752,0.893,0.568,106.218,-0.729,0.0496,0
5JsE5BnzLdkgadIedV4E8z,forro,Roendo Unha,Baião D4 / Rastapé,0.68,0.96,0.905,104.269,-6.159,0.0471,0
40s9pZWnIot39Re7TFfFyK,forro,Forró Brecado,Airto Moreira,0.787,0.825,0.898,104.954,-6.387,0.0607,1.01e-05
3wyElammb2nsBW3C9fAkIk,forro,Xiquexique,Tom Zé,0.761,0.965,0.939,91.122,-8.262,0.102,0
5nqeffUtvAlhnSMTNkoSw8,forro,Correndo Atrás de Mim,Various Artists,0.659,0.979,0.794,98.555,-9.36,0.0322,0
72pNmF5j906JUkOUpgCi0s,forro,Forró em Campina,Jackson Do Pandeiro,0.645,0.958,0.84,158.156,-7.151,0.0423,0
27ILOOVgs1rGCc7q7EINNA,forro,Doa a Quem Doer (Ao Vivo),Banda Calypso,0.665,0.977,0.787,81.731,-7.385,0.0387,1.43e-06
4U2v3TgHp2B3d7fRifpZF4,forro,Cintura Fina (feat. Marines),Dominguinhos,0.555,0.434,0.62,92.01,-8.702,0.0436,0
3Ge10xLO0XHPuQnaLXh253,forro,Meu Grito de Amor,Bonde do Forró,0.469,0.679,0.738,163.937,-4.391,0.0969,0
5DrrmwLIMmVvg6Z7NzBsHM,forro,Longe (Far Away),Calcinha Preta,0.75,0.775,0.868,97.114,-3.959,0.0599,0
3IRjllzv4uPHDM3bDzEcoD,forro,Eu Era Feio - Live,Cavaleiros do Forró,0.657,0.884,0.626,81.002,-6.904,0.101,0
70s6otGYfMxMQXXtd9EXoG,forro,Não Tenha Medo,Trio Virgulino,0.729,0.782,0.957,104.043,-4.431,0.0465,0
2PmcijVARmgyOcVbtZNsad,forro,Ai Se Eu Te Pego,Banda Garota Safada,0.688,0.963,0.518,178.02,-10.798,0.026,0.000201
4S1qLo7aWpC3lfEpJ9Ki6W,forro,Você Está Sumindo,Rita Ribeiro,0.63,0.924,0.779,108.046,-13.088,0.0423,1.65e-05
0ZoRzETRm0XGhiVL5MZbZB,forro,Menino Angola,Menina do Céu,0.652,0.709,0.458,145.345,-18.236,0.0923,0.928
6WYKcmVxLW4qHGdRUMjgSe,forro,Colo de Menina,Baião D4 / Rastapé,0.897,0.967,0.876,128.016,-5.814,0.0452,0.19
6P8Mh5I0jtGLa0gJBwBuNu,forro,Só Fazendo Love,Various Artists,0.671,0.936,0.763,153.968,-6.606,0.167,9.83e-06
6IILhT336VZJ9iE0mfuW9n,forro,Entre Tapas e Beijos (Ao Vivo),Banda Calypso,0.749,0.963,0.625,151.097,-4.951,0.0407,0.00139
3jXOGnc0zBiWcpKUzhAtdj,forro,"Sonho De Papel / Cai, Cai Balão - Medley",Forroçacana,0.773,0.895,0.9,92.997,-6.709,0.0346,5.56e-06
28q69onB0uNd0WGNcKpMkr,forro,Vira e Mexe,Bonde do Forró,0.726,0.886,0.787,115.132,-2.8,0.0602,0.0015
63HlwFRbKu5ZWNI9EYKng1,forro,Retrato Da Bahia,Cacau Com Leite,0.629,0.855,0.597,105.549,-13.266,0.0439,5.68e-06
6oP7P2eCWQvXkFWD2oAw1c,forro,Qui Nem Jiló,Baião D4 / Rastapé,0.653,0.807,0.647,81.055,-4.206,0.0534,0
1EaiqEypRyvhup9OT4hbTh,forro,Foi por um Triz,Trio Virgulino,0.467,0.64,0.864,163.865,-5.465,0.0306,2.13e-06
5b875Rfg2uRxCZFADEHhvw,forro,Rotina,Various Artists,0.67,0.238,0.472,125.038,-7.999,0.0271,5.02e-05
3Sg8aqH8nGwbD7OompKqlZ,forro,Agora Estou Sofrendo,Calcinha Preta,0.694,0.931,0.903,93.543,-6.819,0.153,0
41OXKAoLWJMQhqnOHY2m0C,forro,Pergunta - Live,Cavaleiros do Forró,0.579,0.458,0.493,80.986,-9.269,0.0256,0.601
